smiles,gap
CC(C)CC1(CC1)CO,0.3338
CCC1(CO1)C#C,0.2867
CCC1C=CCOC1=N,0.2622
Cc1ccc([nH]1)O,0.2364
CC1=CNC(=O)C=CC1,0.1835
CC(=O)C(=O)CC#N,0.1592
c1c(nno1)C#CCO,0.2032
CC(=O)c1conc1N,0.1808
CC(C)C1CC1C(C)O,0.3318
CCC(=O)CCC1CO1,0.2352
CC(O)C1=CN=NC=N1,0.1704
CCCNCC(=O)C#N,0.1536
N=COCCOCC#N,0.2647
C#CC(=O)c1nnon1,0.1884
COCC(OC)C(N)=O,0.2556
CC1NCCC(=O)C1=O,0.1565
CN=COc1ccoc1,0.2305
O=CC1CCC=CC1,0.2241
CCC(C)NC(N)=O,0.3004
CC(O)C1(CN1)C(N)=O,0.2646
CNC(CO)(C=O)C=O,0.1958
Cc1c(onc1NC)N,0.2378
Cc1ccn(n1)C,0.2589
CC(CCO)CN1CC1,0.3116
CC#CCC(C)(C)C=O,0.2222
Cc1ncc(n1C)CO,0.2345
CC#CC(=NO)C#CC,0.1789
NC=[NH+]C1=C([O-])C=CO1,0.1168
CC1CC(CC([O-])=O)[NH2+]1,0.2736
c1cnoc1CCC#N,0.2435
CCC(C)C1(C)OC1C,0.3344
c1c(oc(=O)c(n1)O)N,0.152
CC1CCC(C)=C1C=O,0.1919
CNc1ccccc1N,0.2038
c1c(cnc(n1)CO)O,0.1932
CNC(=O)N(C)CCO,0.2915
COc1cc(=O)nc[nH]1,0.2069
CC1=NOC(F)=NC1=N,0.2074
c1c(c(c(o1)N)N)C=O,0.1633
CC1=CC(=O)CCC1,0.1894
CCC(OC(C)=N)C#C,0.2882
CN(CC=O)C1COC1,0.1975
CN=COc1ncno1,0.2586
CC(=O)CN=COC,0.2254
CCn1cccc1C,0.2389
CNC(=N)C(=O)CC#N,0.1651
CNC(=O)NC1CC1O,0.2862
CC1CC=C(C#C)C1O,0.2096
COC(C#CC)C(C)C,0.2924
OC1CCC(C1)C#C,0.3111
CCC1CC=CC(C)O1,0.2655
CCC#CC(C=O)C#C,0.2122
Cc1c(ocn1)CO,0.2344
OC(C=O)C1COC1=N,0.2302
C1CC=C(C1)C#N,0.2206
CC1C=CNC1=O,0.2147
CN=C1OC(C#N)C1C,0.2584
CCCC1NC1C=O,0.2218
CCC#CC(CC)C=O,0.2161
OC(C=O)C1(CO1)C=O,0.214
Cc1ccccc1C#N,0.21
Cc1c(nc(o1)C#C)N,0.1685
C#CCCC(=O)N1CC1,0.2514
CCc1c(cno1)N,0.2084
C#CC1(COC1)CC=O,0.2185
OC1CC(O)C1C#C,0.2842
c1c(nc(o1)CC#N)N,0.2049
COCC(F)(F)F,0.3493
CC(C#C)N1CC1(C)C,0.2756
NC1=CN=NNC1=N,0.1676
CC(O)C1CC1CC#N,0.3143
c1nc(no1)OCCO,0.2485
CC(CCCO)NC=O,0.2818
CC#Cc1c(nno1)N,0.167
N=COC1CNC1=O,0.2583
CCC(O)COC=NC,0.2714
CC(O)COCC(C)=O,0.213
CN1CC(C1)(COC)O,0.2809
CC1C(C=O)C1C(C)=O,0.2001
CC1(CC1CC=O)C#N,0.2255
CC(C#C)C(=O)CO,0.2289
CCc1cc(cnc1)O,0.2094
c1c(c(no1)O)CC#N,0.2537
CC(=N)N(C=NC)C=O,0.2257
C1CCNC=C(C1)C=O,0.1923
CC1(O)CC(C1)C#C,0.3
O=C1CC(N1)C#CC#C,0.2177
O=C1CCNC1C#N,0.2006
c1c(onn1)OCC=O,0.2026
NC(=O)CN1CC1C#C,0.2578
CN1C(=N)OC=C1C,0.2204
CCCC1CCC1(C)O,0.3267
C[NH+]=C(N)C(N)C([O-])=O,0.2175
N=C1OCC1CCC#N,0.2871
[NH3+]C(CC#N)CC([O-])=O,0.2636
OC1CC(O)C1O,0.2998
N=C1C=CON=C1,0.1854
OC(C#C)C(C=O)C#C,0.2174
CCC1CC=CC(=O)C1,0.1883
CC1(CN(C1)CCO)O,0.2854
CCC1CC(C)(C1)C#C,0.3106
OC1CC(O)C1C=O,0.2258
CCCC1COC1=NC,0.2787
NC1=NC(COC1)C#N,0.2508
OC1CC(C1)C#CC#C,0.2269
CCCc1c(ocn1)C,0.2371
c1c(=O)c(c[nH]c1N)N,0.1852
CC1CCC(C)(C)C1=O,0.219
Cc1cc(n[nH]1)C(=O)C,0.2056
CNc1c([nH]c(=O)o1)O,0.2263
CC1(O)CC(=O)C=C1N,0.2033
c1conc1CNC=O,0.249
NC=[NH+]CC(=O)[CH-]C=O,0.1945
CC(C)C1C(C)CC1O,0.3038
CCC(C)(C)CC=O,0.2223
OCC1COCOC1=O,0.2552
CCCC(O)C1COC1,0.3068
Cc1ccc([nH]c1=O)N,0.1755
CC(C)CC1(C)CCO1,0.3149
COC1CC1(C)OC=O,0.2572
CC1C(CC#N)OC1=O,0.2805
Cc1ncnn1C(=O)N,0.241
CCCC#CCCOC,0.3039
CC(=NC)NC(=N)C=O,0.1871
Cc1c(nc(cn1)N)N,0.1793
C1C(=CC(=NO)CO1)N,0.1852
c1cn[nH]c1OC=O,0.229
OC(C#N)C1COC1=O,0.2782
CC(O)CCOCC=O,0.2291
CC(O)C(C)OCCO,0.323
c1[nH]c(c(n1)N)CC#N,0.2178
CC(O)C(=O)C(F)(F)F,0.2172
CC(O)C(CO)C1CN1,0.3056
C1CC1CN(C=O)C=O,0.2152
CC1CCCC1C,0.375
c1c(cn[nH]1)C#N,0.2433
CC(CO)(C#N)N1CC1,0.2774
CN=c1oc(c(o1)N)N,0.2362
OCC1CNC(=O)O1,0.3134
CCC(CO)C(=N)OC,0.2878
COC1C(C)CC1O,0.3084
CCC(CC#N)NC=O,0.2807
CN1CC1(CN)C#N,0.2702
COC(=O)C(C)O,0.2695
C#CCN1CC=CC1=O,0.2151
CC1CC=CC(=O)N1,0.2077
CC1OCC1NC(C)=O,0.2733
CC#CCCC(N)C#N,0.2732
CCC#CC(CO)C=O,0.2168
Cc1ncc(c(=O)o1)O,0.1786
CCNc1c[nH]nc1C,0.2229
c1c(c(n[nH]1)OC=O)O,0.2173
NC(CO)(CC#N)C#C,0.2802
CCOCC1(C)NC1C,0.3195
C#CC1CCC(=O)CC1,0.2236
CC1(C)CC1C(N)=O,0.272
CC(CNC=[NH2+])C([O-])=O,0.2394
CC(C)CC1(CC1)OC,0.3236
COCCNC(C)C#N,0.2721
CC(=N)OC1OCC=C1,0.2522
CC(C)(C#N)C(N)C#C,0.2715
CC1CCC(O)C(=O)O1,0.2767
CN=C1ON=CC(N)=N1,0.1554
CC1C(O)C1C=O,0.2227
CC1C(=O)CC1(C)C#C,0.2194
COC1CCCCO1,0.3378
CC(C)n1cccc1O,0.2408
[NH3+]C1(COC1)C([O-])=O,0.2623
C#CCC(=O)NCCO,0.2753
CCCc1c(nc[nH]1)N,0.2177
CC1(CCC#N)CO1,0.3142
CCCn1cc(nn1)N,0.2155
CCC(C)CCC#CC,0.3039
CCOC(=O)C(=O)C#C,0.1701
CC1CC(=O)N1C,0.2797
CC(O)C(C)C#C,0.305
CC(=N)N(C=N)C(=N)C,0.2187
c1c(c([nH]n1)NC=O)N,0.2072
N=C1C=NON=C1C=O,0.1617
O=CCC1CC(=O)N1,0.2172
COC(C)C1CC1C#C,0.2886
CC1CC1(C)C,0.3445
CCN1C(=O)CN=C1N,0.2335
O=C1NC(CC=C1)C#C,0.2075
c1cocc1C=O,0.1956
COC(CC#N)CC#N,0.2833
CC1CC(CO)=CCO1,0.2619
C#CCC(C=O)(C=O)O,0.1903
CCNc1[nH]nc(n1)N,0.2424
c1(=O)[nH]nno1,0.2397
CC(CO)(C#C)C1CC1,0.2985
OCCOC1CC1O,0.3134
CCC(C#C)C1(C)CC1,0.311
CCc1c(c(no1)C)C,0.2414
OC1C(CCC1=O)C#N,0.2238
CC(C)(C#N)N=COC,0.2666
OC(C#C)C1OCC1O,0.2846
CNC(=O)COCCO,0.2413
Cc1cnc(o1)CCO,0.2377
Cc1ccc(c(c1)N)C,0.2085
CC(=NO)C1(C)CO1,0.2545
CC(=O)CCNC(=O)C,0.2305
CCn1c(c(nn1)O)C,0.2202
c1nc(on1)C#CC#N,0.1879
C1C=C(CN=CO1)C#N,0.2145
CN1CC(CO)CC1=O,0.272
CCCC1(CCC1)CO,0.3338
COC(C=O)C(=O)C#C,0.1819
CC(C)(C#C)NC=O,0.2748
C1CC1(CC#CC=O)O,0.2021
Cc1cn[nH]c1NC=O,0.2024
C(C#CC=O)C#N,0.2034
CCC(CCO)CC=O,0.2283
CC(CO)OCC#N,0.2777
CCCC(O)CC(N)=O,0.2714
CNC1=C(C)C(=N)OC1,0.2036
COC1CC1(C)CC#C,0.2905
COC1CCC1OC=O,0.279
C(C#CC#N)C(F)(F)F,0.2457
Cc1c[nH]c(c1N)C=O,0.1706
CCC1OCC=CC1C,0.2659
Cc1cocc1C(=O)C,0.1968
COC1C(CC1=O)C#N,0.1999
CCC1OC(=O)C1N,0.2498
CC1CC(C#N)C1(C)C,0.327
CC1CC(C#N)N1C=O,0.2642
CCCC1(O)CC1CO,0.3225
CN=C1NC(F)=NC=N1,0.1802
CC(C)(C(=O)C#N)OC,0.1934
CC1COCC1C(N)=O,0.2647
N=C1NC(=CN=C1)C#C,0.1378
c1coc(=NCCO)[nH]1,0.2204
CCC(=O)C1(O)CC1O,0.2108
CC(=O)CC1C(O)C1O,0.2315
CCN(C)CC(=O)CO,0.2039
c1(nnon1)NC(=O)N,0.2071
CCCOC(=NCC)C,0.2759
CC#Cc1coc(=O)o1,0.2
OC(C#N)C(C=O)C#C,0.2166
CC(C)C1NC1C=O,0.2213
CC(C)OCC(N)C#N,0.2916
CN(CC(N)C#N)C=O,0.2649
CNc1cnn[nH]c1=O,0.1728
COC1COC(=N)CO1,0.2739
CCN=C(C)NC(=O)C,0.2347
Cc1c[nH]c(c1C=O)N,0.1729
CC[NH2+]C(CO)C([O-])=O,0.2614
CC(C)OC(=O)CNC,0.2405
CC1=CCCC(=O)N1,0.2146
Cc1cc(oc1O)NC,0.2159
O=CC1NC1C(=O)C#N,0.1589
N=COCCCC=O,0.23
COc1c(n[nH]n1)N,0.2131
CC(=O)CC(F)(F)F,0.2351
O=C1CC(O1)C#CC#N,0.2248
OCC1CC(=O)CO1,0.2206
Cn1cncc1CC=O,0.1885
COCC1(CC1)CO,0.3213
C#CC1(CC#N)CN1,0.2745
O=C1OCC(O1)C#N,0.294
OCC(=O)CC1CO1,0.2382
Cc1nc([nH]n1)C(C)C,0.2655
CC(CC#N)C1CC1C,0.3178
CC(C)CC(C)(O)C#C,0.3
Cc1c(n[nH]n1)CC#C,0.2524
CC#CC1(CCO)CO1,0.2775
CC(C#N)C(C)(C)O,0.3152
CCCC1(C)NC1C=O,0.2183
CC1OC(=O)CC1C#C,0.2715
C(CO)C#CC#CC=O,0.1781
CCOC(=O)CN1CC1,0.2522
c1c(c(n[nH]1)N)OC=O,0.2161
CC1CC(C)(O)C1(C)O,0.3215
CC1CC(=O)C1C(C)=O,0.205
c1c(cnoc1=O)C=O,0.1531
CC1(O)COC1C(N)=O,0.265
CC1=CCC(=O)C(O)C1,0.2213
CC(C)C1(CCO1)C=O,0.2096
C1CC=C(C1)CC#N,0.2557
CC1=CC(CC#N)OC1,0.2493
CCc1ncc(=O)on1,0.1598
CCc1c(c[nH]c1O)N,0.2196
CCCCOC(=O)C#C,0.2379
N=CN1CC1(C=O)C#N,0.2158
CC1CC=C(CO)C1=O,0.1979
CCOCCN1CC1C,0.316
CCOC(C)C(C)C#N,0.3042
CN(C)C(=O)C(O)CO,0.2596
CCC#CCC(C)C#C,0.2884
CC#CCC(=O)OC,0.2636
C1C(=CNC1=O)CC=O,0.1862
N#CC1OC=NCC=C1,0.2392
COCCc1ccoc1,0.2419
CCCC(C)(CC)CC,0.3641
CC1(COCO1)C#C,0.2915
Cc1cc(c(nc1)C)O,0.2082
CC(O)C1CC(C)(C)C1,0.3284
C#CC1=CC(=O)CC1=O,0.1485
CCC(C)C1(C)CC1,0.3443
OCCCC1CC(=O)O1,0.2832
CNC=O,0.2851
CCC1CC(CO1)C=O,0.2256
c1cncc(c1CO)O,0.2152
CCc1ncc(o1)CO,0.2351
CCCOC(C)CC=O,0.2232
CC1=NC=NC(=N)C=N1,0.1715
C(CCOC=O)CC=O,0.2286
CCC(O)C(O)C#CC,0.279
CN=C1CCC(O1)C#N,0.264
COC1CC(C)CC1=O,0.2006
CC1(CC1)C(=O)C(=N)N,0.1952
c1c(nc(nc1O)O)O,0.2363
CC(C)C1=CCC(C)C1,0.2586
CNC(=O)CN(C)C=O,0.256
CC(O)C(NC=O)C#N,0.2757
CCC1(C)CC(=O)C1C,0.2219
C1C=C(CC(=O)O1)C#N,0.223
N=COC1CC1C#C,0.2647
COCCC(O)C#C,0.2834
CN(CC#N)CC#N,0.2529
CC1CCCCC1C#N,0.3395
COC1=CN=NOC1=N,0.1704
COC1CC(C)C(C)O1,0.3345
CC(O)C1=NOC=C1N,0.2073
CC(C)(C#N)OC(=O)N,0.3
OCC1CC1(O)C#C,0.2712
COC1C([NH3+])C1C([O-])=O,0.2713
NC(=[NH2+])CCC([O-])=O,0.2423
c1c(c(=O)[nH]nc1N)N,0.1712
CCC#CCCC(C)O,0.3
CC1OC(=N)C(=O)C=C1,0.1736
CCOC1C=CCC1=O,0.2141
NC1=C(N)C(=O)ON=N1,0.1465
CC(=O)NC1CC1CO,0.2692
CC(C)OCCNC=O,0.2829
Cc1c(noc(=O)n1)N,0.1612
CC1OCC(CC=O)O1,0.2261
CC1OC(=O)C1(C)N,0.268
OC1CN(CC=O)C1=O,0.2103
C#Cc1c(c(c[nH]1)O)N,0.1849
CC1=CC(=N)OCOC1,0.2106
NC1=NCCC1(O)C=O,0.1925
c1[nH]c(c(c(=O)n1)N)F,0.1837
NC(=O)CCCOC=N,0.2761
CC(C)n1cc(nc1)O,0.228
CC(CC#C)C1COC1,0.2946
CC(C)C1CCCOC1,0.3226
CCc1coc(n1)N,0.2385
Cc1cc(=O)[nH]c(=O)o1,0.2239
COCCc1ncon1,0.2338
COC1(C)C=CCC1C,0.2586
c1c(coc1CO)CO,0.2322
CCC1(CC(=O)C1)C#C,0.2199
CC1NC(=O)CC1C=O,0.2131
COC=Nc1ccn[nH]1,0.1897
CNc1cc(co1)O,0.2197
CCC1CC1(O)C#C,0.2752
CC1OCC(C#C)C1C,0.2917
C#Cc1[nH]cc(n1)CO,0.1997
CCNC1=NOC(=N)N1,0.2476
CC(C)C(O)(C=O)C#N,0.2244
COC1=NC=NOC1=N,0.1795
N=C1OC(OC1=O)C#C,0.2281
OCC(=O)NC1CC1O,0.2662
CCCCC1(C)CC1O,0.333
Cn1c(cc(=O)cn1)O,0.1884
C1C=CCC(=O)C=C1N,0.1891
CC(=O)CC1OC1(C)C,0.2336
CC(CC#N)C(O)C#N,0.3098
CC1CC(C1)(C=O)C#N,0.2292
CCC(C)C1(CO1)C#N,0.3024
COC1OCC(O)C1=O,0.2141
Cc1c(c(on1)C)C=O,0.2062
CC(C)CCN1CC1,0.3142
c1(nc(nc(n1)F)F)N,0.2449
CC(C)C1=CCCC1=O,0.195
C#Cc1ccoc(=O)c1,0.1616
CCC(O)C(=O)NC=N,0.2318
[NH3+]C1C(O)C1(O)C([O-])=O,0.196
CC(C)(CO)OC=N,0.2848
CC1=CCC(CCO)C1,0.2597
CNC1C(O)COC1=O,0.2548
COC=NCC(=O)C#N,0.1888
CCC1CC1NC=O,0.2732
CNC(=O)C#CCO,0.2372
CC1(CC1)N(C)C(=O)N,0.29
Cn1cnc(c1N)C#N,0.2181
Cn1c(ncn1)N,0.2521
COC1C(O)CCC1O,0.3065
CC(=O)NCCOC=O,0.2636
CCC(C)C1CC(O)C1,0.3303
COC=Nc1ncco1,0.1837
c1c[nH]nc1,0.2677
N=C1COC(=N)C(=N)N1,0.1973
CC1=NC(F)=CC(=N)O1,0.181
c1c([nH]c(n1)CO)CO,0.2369
Cc1c(nc([nH]1)C#C)N,0.1754
Cc1cncc(c1C)F,0.2233
CC(C)C(C)(C=O)C=O,0.1935
CN(C)C(=O)C(O)C#N,0.2613
[NH2+]=C1NC=C[C-]1C#N,0.2135
CC1=C(N)C=COC1=N,0.1663
COc1cnccc1F,0.2182
CCCC1(CCO1)C#C,0.2786
Cc1c[nH]c(=O)cc1O,0.1853
CNC(=N)C(=O)OC=N,0.1729
CC1=CC=CCC=CC1,0.1848
c1c(cnnc1O)N,0.2
[NH3+]CC#CC(O)C([O-])=O,0.251
OC1C(NC1C=O)C=O,0.1989
NC1CC1(O)C#N,0.2537
COCC1CN1C=O,0.2541
C#CC1=CCC(C1)C#N,0.2096
CC1=CN=C(O)OC1=N,0.1857
COCC#CCC#C,0.2804
CC1CC1C(C)(C)CO,0.3323
CN=C1NC(=N)OC1C,0.2455
C1CC1CC(=O)CC=O,0.2031
NC1(CNC1C#N)C#C,0.2527
CC1CC(O1)C(O)C#N,0.2695
C1CN(C1=O)CC(=O)N,0.2485
CC1C(C)C1CC(C)=O,0.2329
CC#CC1(O)COC1=N,0.2609
C#CCC1NC1CC#N,0.2952
OCCC(=O)C1CCO1,0.2189
C1CC1(CO)C=O,0.2286
CCOCC(C=O)C=O,0.2068
COc1c(c[nH]n1)CO,0.2462
CCC1=NC(=N)OC=C1,0.1742
CC1OC(C#N)C1CO,0.2639
Cn1nc(nn1)C(=O)N,0.2184
C#CCOC1(CC1)CO,0.2824
CC(=O)COC1(CC1)C,0.2232
CNC(=O)C(=N)N1CC1,0.2116
c1cc(=O)nn[nH]c1=O,0.1558
CC1(C#N)C(O)C1C#N,0.2791
CC1=C([O-])C(C[NH3+])=NN1,0.2205
COCC1CC(N1)C#N,0.2656
CN=C1ON=C(F)C=N1,0.1497
Cn1cc(ncc1=O)N,0.1371
CCC1(C)CCCCO1,0.3178
CC(C)c1ncno1,0.2635
CNC(C)(CC#N)C#C,0.2664
CN1C(=O)CC1(C)CO,0.2761
c1cnoc(=O)c1CO,0.1848
O=COC1CC1C=O,0.2253
OCC(=[NH2+])NCC([O-])=O,0.2493
CCC1(COC1)OC,0.3205
CCC(COC)C(C)=O,0.2291
CN(C)C(=O)CCC=O,0.2273
C(C#N)OC(=O)CN,0.25
NC(=O)C1(CC1O)C=O,0.2164
CC1(C)CC(=O)C1C#C,0.2158
CCC(CC)OC1CC1,0.3109
CC1(C)CC1(O)CC#C,0.2908
CC1=C(F)C(=N)NN=C1,0.1672
Cc1c(cn(n1)C)CO,0.252
CC(C)C(O)C(=O)C#N,0.1852
Cc1cnn(c1N)C,0.2392
CCCCC(=O)CO,0.2429
CCOC(C#C)C(N)=O,0.263
CC1=CN=C(N)OC1=N,0.1807
COCC1C(C)C1(C)C,0.3265
CCOCC(=O)C,0.2346
C1C=CC(=O)NC=C1,0.1857
CC1=NOC(=N)C(=O)O1,0.199
CN1CC1(CO)CC#C,0.2723
O=CC1CCC(=O)NC1,0.2091
OCC1CC=CC(=O)O1,0.2152
CCOC(CC)C#C,0.3013
CCOC1CC1,0.3376
CC1OC(C)C1CC#N,0.288
CCC#CC1CC(C)C1,0.2923
CC1CCOC(=O)NC1,0.286
Cc1c(oc(n1)C#C)N,0.174
c1(=O)[nH]nnc(n1)F,0.171
OCC1OC1(CO)CO,0.3136
CC1OCC(C)(O)C1O,0.2973
CCC#CCOCC#C,0.2638
c1c(nc(o1)N(=O)=O)N,0.1416
CC(C#C)N1C=NC=N1,0.2712
OC1(COCC1=O)C#N,0.2093
CC1COCC=C1C=O,0.1923
CC(CNCC#C)C#N,0.2748
CCC1CC(C)C1CC,0.3473
CCC1CC(=N)O1,0.2898
c1c[nH]cc1CNC=O,0.2361
N=C1CNC=CC(=O)N1,0.1928
CC1(C(=O)C=CC1=O)C,0.1524
CC#CC#CC1CN1,0.2087
[O-]C(=O)CC1CNC=[NH+]1,0.24
CCC1CN(C1)C(=O)N,0.2887
CC(CC#C)C#N,0.3019
Cc1cnc(nn1)C#C,0.1651
CC(O)C1(CC1C)C=O,0.2267
Cc1cc(no1)N(C)C,0.2167
NC(=O)C1CC1CC=O,0.2262
CNC(C=O)C#CC#N,0.1816
C(CC#N)C=O,0.2276
CC(=O)NC1CC1C=O,0.2245
COC1CC(CC=O)C1,0.2238
C1CC(=O)OCCOC1,0.2742
COCC1(O)CCC1=O,0.2054
CCC1N(C)C(C)C1=O,0.208
CCOCC#CC(C)O,0.2837
CN=C1OC=NC(N)=C1,0.1672
CC1(CC1)NC=O,0.276
COc1cc([nH]c1)N,0.2314
C[NH2+]CC(OC)C([O-])=O,0.1719
CCC1OC1(CC)C#C,0.2853
CC(NCC=O)C(N)=O,0.2089
C#CC(=O)c1cocn1,0.1904
CC1(C)CC(O)C(=O)C1,0.2227
Cn1cc(c(n1)CO)N,0.214
OC1COC1C=O,0.2023
N=C1CC=CCC(=O)N1,0.2251
CN(C)CCC(=O)C#N,0.1415
c1noc(=NCC#N)o1,0.2402
CC(C)OCC(=O)OC,0.2745
c1c(cnc(n1)N)CO,0.1979
NC(=O)C(C#C)C1CC1,0.2645
C#CC(C#C)(C#C)C#N,0.2877
C1CC1(CC#N)CO,0.3139
CCC(OCC#C)C#N,0.2761
CC1C(O)CC1CC#N,0.3121
Cc1cc(ncc1C)F,0.2223
CC(C)C(O)CCC#C,0.311
CN1CC1C(C)=NO,0.2222
CC(C1CCO1)C(N)=O,0.2634
COc1[nH]c(cn1)N,0.2428
CC1NC1C(O)C=O,0.2181
CC1(O)CC1C(O)C=O,0.2182
CCCOC(=O)CC,0.2862
CC1=COC(=N)C(N)=N1,0.1631
C#CCOC(CO)CO,0.2817
CC([NH3+])C(CO)C([O-])=O,0.2701
Cc1c[nH]nc1CC#N,0.2553
COCC#CC(=N)OC,0.2355
CC#CC1COCC1=O,0.2077
OCC1(OC1C#C)C=O,0.2054
N#CC#CCC1CCO1,0.2258
CC(O)CC1=NOC=N1,0.2515
CCc1[nH]cc(n1)C#N,0.2276
CC1CCCC=C1C,0.2589
CC(CO)NC(=O)C#C,0.2316
c1(nc(no1)N)C(=O)N,0.1935
OC1CC(CC1=O)C#N,0.2105
C1CN=C(NC=N1)C=O,0.1699
Cc1c(ccoc1=O)F,0.1848
CC1=NNC(=N)N1C=O,0.1836
CCCC(=O)C#CC#N,0.1854
CNc1c(n[nH]n1)C=O,0.1719
OC(C=O)C(O)C1CC1,0.2265
CC(=NO)CNC(=O)N,0.2509
NC1=NCCC1(O)C#C,0.2353
CCC1CC(O1)C(C)O,0.3215
OCC1CC1C(O)C=O,0.2077
CC1C=CCCN1C=O,0.2496
OCC1(COC1=N)C#N,0.2739
CCCCCC#CC#C,0.2315
O=CCC1NC1CC#C,0.2205
C(C(C=O)C=O)O,0.2045
CC1(C)C(CO)CC1=O,0.2182
CCN1C(C)CC1C#N,0.2561
C[NH2+]C1CC1CC([O-])=O,0.2738
CC1COCC(C)C=C1,0.2593
CCc1cc[nH]c1CO,0.2332
CCc1c(cccn1)C,0.2266
CC1NC1C(=N)OC=O,0.2482
C#Cc1cc(ncn1)F,0.2069
CC1=NC(=N)C(N)=NN1,0.1878
CCC(C)OC(C)CO,0.3189
NC(C#N)C1=NC=CO1,0.2394
Cc1c(nno1)NC,0.1842
CC(=O)N(C)CC1CC1,0.2649
NC(=[NH+]CC([O-])=O)C#C,0.2081
NC(=O)N1C=COC1=N,0.2228
CCC(C)(CC#N)C=O,0.2248
c1c(c(oc1N)N)C#N,0.2055
CC(O)CC(O)C#C,0.295
C1COC(=N1)NC(=O)N,0.2525
Cc1coc(nc1=O)N,0.2135
FC1=C(F)N=CC(=N)O1,0.1496
CC1OC1(C)C#CC=O,0.2022
C1CN(C1)C(=O)C=O,0.1732
CNc1cnno1,0.2097
CC(C=O)C(C)(C)C=O,0.2178
CC1OCC=C1C=O,0.1817
C#Cc1cnccn1,0.191
CNc1cnc([nH]1)OC,0.2392
CCCC1(CC1)COC,0.3308
COCC(COC)C#C,0.3086
OC1CCCC(O)CC1,0.3306
CC(=O)Cc1ccco1,0.2054
CCC(=O)C(=O)CC,0.1578
C#CCCOCC#N,0.2798
Cc1cnc(nc1C)F,0.2172
O=C1NCCC(N1)C#N,0.2682
CCN1C(C)C1C#CC,0.2558
C#CC1(C(=O)CN1)C#C,0.2064
OC1CCC(C=C1)C#N,0.2634
CC1C=CC(C#N)N1C,0.2238
c1c(onc1O)CC#N,0.2443
CC#CC1CC(N1)C#N,0.2534
CCOC1(CC1C)C=O,0.2203
C1CC(C1)CCC(=O)N,0.2785
CC(O)CC(C)C(N)=O,0.2716
CCC(=O)NC(=O)CO,0.225
COC(C#C)C(=O)CO,0.2129
CCCC1CCC1(C)C,0.3543
CNC(=O)C(OC)C=O,0.2095
COC(=O)n1cccn1,0.2301
COC(=O)CCC1CC1,0.2855
CC(O)C(C)CCC#N,0.3149
OCC(OCC#N)C#C,0.2704
CC(=N)OC(=O)C(N)=O,0.2011
CCC1CC1OCC=O,0.2239
Cn1ncc(n1)CCO,0.2447
COc1ncn(n1)C=O,0.1931
Cc1conc1NC,0.2299
CC1(CNCC1=O)C#N,0.1941
CC(=NO)CC=O,0.2077
c1cc(=O)occ1C=O,0.1814
CC#CC(C)C1CC1,0.3012
CN(C=O)c1ccoc1,0.2209
COCC(=O)CC1CN1,0.2264
CCC#CC(CO)OC,0.2845
CC1(CC1)CC#CCO,0.2784
CC1C(CO)C1(O)C#C,0.265
OC(CC#CC=O)C=O,0.2041
CC(C)C1CCCCC1,0.3661
CC1COC(C)C1(C)O,0.3127
COC(C)C1=NNN=C1,0.2524
CNC(CC#N)C(N)=O,0.2541
CN=C1N=CNN=C1N,0.1852
COCCC(C#C)C#N,0.2775
OC1C=CCCC1C#N,0.2628
CN1C(CO)C1C(C)=O,0.2012
CC(O)C1OCCC1O,0.3057
N=COC1COC1,0.2769
CC1NC1(C)CC#N,0.2817
COCC(C)C(F)(F)F,0.3474
N#CC1CCC=CCC1,0.2568
CNC(=O)NC(=O)N,0.2711
N#CCC1CCCOC1,0.2899
CC#CC(CO)OC=O,0.2614
CC(C)C(C#C)C#N,0.2982
c1c(c(co1)NC=O)N,0.2148
CC1(N)COC1(C)C#N,0.2647
CCC1(C)C(O)CC1O,0.3057
OCCNC1COC1=O,0.244
C1CN(C1=O)CC=O,0.2115
O=CCC1COC(=O)N1,0.2157
COCCC#CC=O,0.2053
CC1COC(C)C(C)=C1,0.2601
CNc1cc(n(c1)C)N,0.2147
c1cnc(oc1=O)CO,0.1956
CC1(CO)CC(C1)=NO,0.249
COCC1C(C)OC1=N,0.2746
CCC(C)C1COCO1,0.3284
C1CC(C1)OC(=O)CN,0.2606
CCCCCCCCC,0.3824
c1c(nco1)C#N,0.2302
C1COC(=O)C(=C1)CO,0.2224
CC(C)COC(C)C#N,0.2964
CC1C(CO)C1(C)C#C,0.2876
CC(C)(C(=O)C#C)O,0.2018
CC1=CC=C(N)OC1=N,0.1637
CCOC1COCOC1,0.3251
CC1OCC=CC1C#C,0.2551
Cn1c(ccn1)C(=O)N,0.2226
OC(COC=N)CC=O,0.2264
COc1cc([nH]n1)CO,0.2386
CC(=O)c1c(cc[nH]1)N,0.1671
COC(=O)CCCO,0.2842
CCCC1(CC1)C(C)O,0.3319
N=C1NN=NC(C=O)=C1,0.1531
N=CN1C=CCNC1=O,0.218
c1ccn(c1)C(=O)C#N,0.1573
CC(C)C(C)C(=O)C#N,0.2058
c1c([nH]c(=O)c(n1)N)N,0.1598
CC(C)(CCO)N1CC1,0.3012
Cn1cc([nH]c1=O)C=O,0.1611
OC(COC=O)C#N,0.2813
CCOC(C)C(O)C=O,0.2285
CC(=O)C(C#N)C1CC1,0.2291
NC1(CC1NC=O)C#N,0.2613
CC(C)C1NC(=O)C=C1,0.2136
